song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
The Storm (01-16-52),37.0,187333.0,0.948,0.542,0.467,0.000596,3.0,0.19,-7.4529999999999985,0.0,0.0478,66.012,3.0,0.293
The Streets of Baltimore,42.0,157640.0,0.629,0.578,0.447,0.0,4.0,0.19,-14.212,1.0,0.032,116.128,4.0,0.8079999999999999
The Submissive,36.0,188370.0,1.4e-06,0.421,0.992,0.7809999999999999,7.0,0.163,-4.418,1.0,0.0861,120.013,1.0,0.232
The Summer Is Magic - Radio Mix,56.0,236666.0,0.0914,0.6940000000000001,0.936,0.129,6.0,0.393,-7.846,0.0,0.0301,133.83100000000002,4.0,0.924
The Sun Ain't Gonna Shine Anymore - Stereo Version,14.0,179440.0,0.0033,0.436,0.496,0.0,2.0,0.106,-10.573,1.0,0.0282,110.677,4.0,0.6509999999999999
The Sweet Escape,49.5,246466.0,0.20450000000000002,0.7555,0.7675000000000001,0.0,1.0,0.16999999999999998,-3.4885,1.0,0.034949999999999995,119.9575,4.0,0.7335
The Sweetest Thing (I've Ever Known),37.0,248133.0,0.602,0.38,0.228,0.0,7.0,0.154,-14.373,1.0,0.0261,77.17699999999998,4.0,0.181
The Swimming Song,50.0,147466.0,0.408,0.604,0.585,0.0886,9.0,0.109,-11.288,1.0,0.0329,92.521,4.0,0.67
The Things You Do,47.0,172173.0,0.306,0.684,0.631,4.9700000000000015e-05,0.0,0.103,-6.746,0.0,0.0378,91.958,4.0,0.528
The Time Is Now,66.0,199959.0,0.00926,0.481,0.944,0.000328,8.0,0.278,-3.665,1.0,0.231,165.02,4.0,0.396
The Times They Are A-Changin',70.0,192053.0,0.887,0.389,0.396,0.0,7.0,0.0828,-7.999,1.0,0.0332,171.86,3.0,0.585
"The Times They Are A-Changin' - Live at Sony Music Studios, New York, NY - November 1994",49.0,348560.0,0.63,0.393,0.416,0.0079099999999999,9.0,0.986,-13.243,1.0,0.0401,163.60399999999996,3.0,0.512
The Trouble with Wanting,63.0,235586.0,0.912,0.396,0.198,0.0,2.0,0.0972,-9.096,1.0,0.031,138.624,3.0,0.19
The Truth,39.0,184531.0,0.00182,0.481,0.993,0.00162,10.0,0.2,-3.3680000000000003,0.0,0.106,125.077,4.0,0.171
The Tunnel of Love,43.0,189040.0,0.807,0.7440000000000001,0.527,4.37e-06,1.0,0.086,-11.821,1.0,0.084,121.192,4.0,0.715
The Underdog,51.0,222320.0,0.0602,0.693,0.6459999999999999,0.00132,7.0,0.6779999999999999,-6.484,1.0,0.0313,145.116,4.0,0.89
The Violence,36.5,228720.0,4.195e-05,0.292,0.924,0.00016585,10.0,0.0813,-2.4365,0.0,0.06105,184.02949999999998,4.0,0.585
The Void,13.0,233079.0,0.000432,0.5710000000000001,0.954,0.0014,2.0,0.058,-3.399,0.0,0.0464,123.051,4.0,0.53
The Walker,60.0,233133.0,0.00375,0.77,0.8009999999999999,0.00281,9.0,0.0515,-4.182,0.0,0.0336,130.76,4.0,0.725
The Wanderer,66.0,163626.0,0.823,0.605,0.544,0.00579,2.0,0.338,-11.37,1.0,0.0682,115.779,4.0,0.797
The Wanting,9.0,263222.0,0.0482,0.545,0.925,0.0,2.0,0.0553,-4.298,1.0,0.0382,104.917,4.0,0.4320000000000001
The Watcher 2,0.0,356000.0,0.229,0.932,0.7240000000000001,2.32e-06,11.0,0.0718,-2.889,0.0,0.287,99.01,4.0,0.7609999999999999
The Wave,55.0,158062.0,0.211,0.748,0.406,0.0,0.0,0.042,-7.4620000000000015,1.0,0.0343,79.988,4.0,0.386
The Way,65.0,257093.0,0.154,0.653,0.8740000000000001,1.36e-05,6.0,0.307,-5.66,0.0,0.0341,120.84,4.0,0.902
The Way (feat. Chance the Rapper),71.0,262520.0,0.389,0.746,0.5379999999999999,0.0,10.0,0.139,-6.479,1.0,0.32,101.018,4.0,0.516
The Way I Am,50.0,238253.0,0.222,0.7825,0.8200000000000001,1.19e-06,7.0,0.1879,-4.165,0.0,0.2135,101.14699999999999,4.0,0.47050000000000003
The Way I Are,65.0,179120.0,0.189,0.7340000000000001,0.8079999999999999,0.6990000000000001,3.0,0.315,-6.448,0.0,0.106,114.764,4.0,0.805
The Way I Do,11.0,243613.0,0.0592,0.325,0.607,1.18e-05,4.0,0.215,-4.824,0.0,0.0787,162.421,4.0,0.132
The Way It Is,70.0,297853.0,0.607,0.5820000000000001,0.6890000000000001,0.0571,7.0,0.145,-12.203,1.0,0.0277,111.166,4.0,0.531
The Way It Was,58.0,229666.0,0.066,0.595,0.7490000000000001,4.24e-05,4.0,0.0798,-5.992000000000001,1.0,0.0541,80.033,4.0,0.636
The Way Things Are,35.0,175973.0,0.0001409999999999,0.3720000000000001,0.977,1.47e-05,8.0,0.271,-3.78,1.0,0.154,172.834,4.0,0.37
The Way Things Change,64.0,248382.0,0.25,0.7390000000000001,0.453,0.0148,5.0,0.289,-8.363,0.0,0.0449,139.91899999999998,4.0,0.636
The Way We Get By,46.0,160746.0,0.344,0.506,0.655,2.3e-06,9.0,0.132,-5.792999999999998,0.0,0.0324,74.35,4.0,0.645
The Way We Move,63.0,168760.0,0.217,0.539,0.836,0.000168,11.0,0.303,-5.365,1.0,0.0654,135.596,4.0,0.759
The Way You Do The Things You Do,9.5,161253.0,0.1964,0.637,0.7065,1.35e-05,5.5,0.14,-8.2695,1.0,0.046,130.82750000000001,4.0,0.833
The Way You Look Tonight,54.0,226400.0,0.995,0.757,0.00875,0.965,10.0,0.106,-29.108,1.0,0.0686,74.96300000000002,4.0,0.314
The Way You Move (feat. Sleepy Brown) - Club Mix,68.0,234000.0,0.126,0.871,0.597,0.000115,5.0,0.0638,-4.932,0.0,0.0464,125.999,4.0,0.635
The Way You Used To Do,60.0,274281.0,0.0102,0.474,0.843,0.104,0.0,0.362,-5.909,1.0,0.272,97.691,4.0,0.433
The Ways (with Swae Lee),43.0,238893.0,0.0716,0.731,0.687,1.03e-06,11.0,0.117,-5.79,0.0,0.0499,140.072,4.0,0.617
The Weekend,78.0,272186.0,0.241,0.487,0.366,0.0,8.0,0.126,-9.405,0.0,0.0531,68.191,5.0,0.161
The Weekend (feat. Young Thug & Swizz Beatz),66.0,287866.0,0.287,0.547,0.659,0.0,3.0,0.202,-7.04,0.0,0.195,165.763,4.0,0.759
The Weekend - Funk Wav Remix,78.0,171805.0,0.495,0.775,0.573,0.0,11.0,0.126,-4.933,1.0,0.0585,101.925,4.0,0.667
The Weight - Remastered,55.0,278626.0,0.225,0.63,0.519,4.3e-06,9.0,0.0974,-10.997,1.0,0.0528,143.942,4.0,0.502
The Whale/ Nahang - Live,16.0,134440.0,0.984,0.6459999999999999,0.136,0.0,5.0,0.135,-13.003,1.0,0.08,97.092,3.0,0.735
The Wild Ones (Remastered),42.0,290293.0,0.55,0.449,0.56,0.000111,3.0,0.0536,-8.907,1.0,0.0268,84.689,4.0,0.351
The Wild Side Of Life,35.0,164520.0,0.924,0.596,0.144,0.0,2.0,0.219,-10.307,1.0,0.0298,115.681,4.0,0.451
The Wind,12.0,162000.0,0.535,0.7929999999999999,0.9,0.0,11.0,0.737,-3.159,0.0,0.0909,101.521,4.0,0.429
The Wind Beneath My Wings,30.0,281533.0,0.9,0.446,0.202,0.0007379999999999,7.0,0.115,-11.495,1.0,0.0282,91.003,4.0,0.0694
The Wire,59.0,245293.0,0.0127,0.547,0.635,5.01e-06,2.0,0.0585,-5.569,1.0,0.1369999999999999,113.678,4.0,0.525
The Wolves,16.0,309346.0,0.29200000000000004,0.4895,0.5369999999999999,0.008045,0.0,0.12,-9.896,0.0,0.0325,119.197,4.0,0.498
The Woods,8.0,242545.0,0.629,0.768,0.428,0.00299,9.0,0.0874,-11.826,1.0,0.039,106.096,4.0,0.459
The Woods - Acoustic,68.0,239960.0,0.722,0.5710000000000001,0.5579999999999999,0.000331,9.0,0.116,-8.552999999999999,1.0,0.0281,104.991,4.0,0.283
The World Is Mine,47.0,219946.0,0.000125,0.682,0.93,0.0123,11.0,0.0481,-4.0360000000000005,0.0,0.0846,127.867,4.0,0.46
The Wurlitzer Prize (I Don't Want to Get Over You),35.0,128253.0,0.861,0.597,0.346,0.00309,7.0,0.13,-12.679,1.0,0.0399,118.704,4.0,0.499
The Year That Clayton Delaney Died,36.0,165293.0,0.588,0.659,0.456,0.0,1.0,0.198,-8.883,1.0,0.0307,133.22899999999998,4.0,0.892
The Young Sabina,51.0,167344.0,0.993,0.609,0.0761,0.909,0.0,0.0953,-21.284,1.0,0.0624,142.417,4.0,0.306
The Youth,50.0,210943.0,0.0153,0.547,0.4370000000000001,7.43e-05,9.0,0.0732,-9.977,1.0,0.0287,79.969,4.0,0.315
Them,44.0,240648.0,0.8290000000000001,0.496,0.214,0.861,6.0,0.0759,-21.111,1.0,0.0323,100.031,3.0,0.0494
Them Changes,57.0,188385.0,0.5429999999999999,0.785,0.546,0.000551,8.0,0.0929,-8.644,1.0,0.0644,81.67699999999998,4.0,0.7190000000000001
Theme from the Steps of Life,65.0,72973.0,0.996,0.601,0.0049,0.957,6.0,0.0938,-25.681,1.0,0.0776,68.645,4.0,0.143
Then He Kissed Me,60.0,158853.0,0.6809999999999999,0.44,0.682,3.33e-05,4.0,0.207,-7.416,1.0,0.0373,135.917,4.0,0.626
Then I Go,35.0,192322.0,0.128,0.836,0.465,0.878,5.0,0.125,-7.991,0.0,0.0543,160.05100000000004,4.0,0.251
There Is A Light That Never Goes Out - 2011 Remastered Version,72.0,244586.0,0.04,0.523,0.769,0.0,4.0,0.136,-5.855,1.0,0.0269,136.162,4.0,0.8759999999999999
There She Goes,68.0,162186.0,0.013,0.5329999999999999,0.7609999999999999,0.8290000000000001,7.0,0.207,-10.632,1.0,0.0298,122.777,4.0,0.917
There for You,80.0,221904.0,0.124,0.611,0.644,0.0,6.0,0.124,-7.607,0.0,0.0553,105.969,4.0,0.13
There's A Reason Why (I Never Returned Your Calls),65.0,222488.0,0.0166,0.493,0.882,2.97e-06,11.0,0.188,-5.37,1.0,0.046,123.985,4.0,0.685
There's No Way (feat. Julia Michaels),87.0,174860.0,0.49,0.755,0.625,0.0,2.0,0.157,-7.114,1.0,0.0896,147.02,4.0,0.37399999999999994
These Days,45.5,210365.5,0.44949999999999996,0.6205,0.5395,0.0,8.0,0.15,-6.958,0.0,0.04895,121.26650000000001,4.0,0.349
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",88.0,210772.0,0.194,0.653,0.809,0.0,0.0,0.165,-4.057,1.0,0.0474,92.213,4.0,0.55
These Girls,68.0,169012.0,0.12,0.71,0.7809999999999999,0.0,7.0,0.0579,-4.762,0.0,0.0536,131.916,4.0,0.546
These Scars (feat. Future and Guordan Banks),45.0,194000.0,0.0727,0.5579999999999999,0.7979999999999999,0.0,1.0,0.365,-4.553,1.0,0.238,93.692,4.0,0.422
They Don't Know - Original Mix,51.0,330920.0,0.0132,0.807,0.778,0.6659999999999999,0.0,0.109,-5.485,1.0,0.0399,120.001,4.0,0.7879999999999999
They Reminisce Over You,64.0,286693.0,0.141,0.7609999999999999,0.6829999999999999,0.0,2.0,0.342,-10.889,1.0,0.1639999999999999,101.787,4.0,0.6709999999999999
Thick And Thin,77.0,212429.0,0.0599,0.6859999999999999,0.564,0.0,5.0,0.0914,-6.063,0.0,0.03,99.968,4.0,0.266
Things Are Changin' - Live [Solo Acoustic],59.0,271160.0,0.903,0.7340000000000001,0.311,0.016,9.0,0.198,-9.47,1.0,0.0375,85.67200000000003,4.0,0.357
Think,65.0,138720.0,0.374,0.69,0.75,0.0,6.0,0.603,-6.449,1.0,0.0442,110.102,4.0,0.905
Think About,34.0,477521.0,0.0102,0.76,0.541,0.735,7.0,0.777,-9.502,1.0,0.0533,139.972,4.0,0.366
Think About Me,70.0,246240.0,0.0607,0.547,0.294,0.7859999999999999,7.0,0.0933,-10.202,1.0,0.0482,105.027,4.0,0.11
Think About U (feat. Joji),59.0,168974.0,0.8490000000000001,0.472,0.357,0.115,0.0,0.255,-10.09,1.0,0.0328,121.89,4.0,0.0532
Think Like I Do,46.0,174000.0,0.875,0.72,0.624,0.268,11.0,0.104,-7.6629999999999985,1.0,0.0355,120.02,4.0,0.123
Think Twice (feat. Lil Skies),70.0,183983.0,0.161,0.652,0.499,0.0,10.0,0.318,-7.795,0.0,0.54,161.11,4.0,0.871
Thinking About It (Let It Go) - KVR Remix,63.0,183564.0,0.0136,0.6940000000000001,0.765,0.0,4.0,0.154,-7.077999999999999,0.0,0.0297,100.985,4.0,0.5770000000000001
Thinking Out Loud,74.0,281560.0,0.474,0.7809999999999999,0.445,0.0,2.0,0.184,-6.061,1.0,0.0295,78.998,4.0,0.591
Third Attempt,52.0,210786.0,0.923,0.425,0.244,0.0472,2.0,0.0967,-12.965,0.0,0.0321,134.934,4.0,0.0674
Thirteen,38.0,154480.0,0.565,0.456,0.344,9.19e-06,0.0,0.114,-10.296,0.0,0.0298,117.116,4.0,0.359
Thirteen Sad Farewells,59.0,165613.0,0.443,0.647,0.402,0.000244,6.0,0.387,-9.922,1.0,0.0353,114.032,4.0,0.435
Thirteen Years,35.0,287995.0,0.611,0.371,0.586,9.22e-05,1.0,0.0947,-7.659,0.0,0.0485,106.278,4.0,0.161
This,47.0,106728.0,0.482,0.743,0.286,0.838,3.0,0.0896,-13.028,0.0,0.149,82.39299999999999,4.0,0.406
This Ain't Really Love,33.0,260416.0,0.0465,0.64,0.8690000000000001,0.0,10.0,0.0842,-7.803,0.0,0.259,112.798,4.0,0.76
This Book Smells Like Rain,47.0,202105.0,0.853,0.748,0.316,0.818,2.0,0.0595,-16.602999999999998,1.0,0.0344,86.053,4.0,0.473
This Charming Man - 2008 Remastered Version,52.0,163053.0,0.00658,0.5920000000000001,0.867,0.0,8.0,0.0818,-4.447,0.0,0.049,103.92,4.0,0.696
This Charming Man - 2011 Remastered Version,72.0,162920.0,0.00509,0.611,0.846,0.0,11.0,0.0784,-5.9,1.0,0.0436,103.912,4.0,0.7509999999999999
This DJ,42.0,204985.0,0.0413,0.794,0.509,0.00842,6.0,0.225,-8.783999999999999,0.0,0.11,92.046,4.0,0.586
This Disorder,10.0,186640.0,0.0274,0.887,0.383,0.0195,1.0,0.0867,-7.5470000000000015,0.0,0.0689,113.96,4.0,0.706
This Feeling,88.22222222222223,199148.0,0.08693333333333333,0.5933333333333333,0.5771111111111112,0.0,1.6666666666666667,0.11017777777777778,-7.694777777777779,0.8888888888888888,0.05502222222222222,106.49033333333334,4.0,0.4913333333333333
This Girl,70.0,273866.0,0.452,0.4270000000000001,0.299,0.000126,9.0,0.209,-8.055,0.0,0.0275,147.996,3.0,0.109
This Girl - Kungs Vs. Cookin' On 3 Burners,25.0,195561.0,0.0807,0.79,0.705,4.81e-05,0.0,0.251,-4.684,0.0,0.0383,121.969,4.0,0.501
This Is A Game,0.0,171953.0,0.636,0.687,0.825,0.0040799999999999,5.0,0.144,-7.496,1.0,0.0515,164.232,4.0,0.97
This Is Gospel,77.0,187186.0,0.00155,0.5720000000000001,0.912,1.2e-06,7.0,0.102,-4.875,1.0,0.0707,156.07299999999995,4.0,0.606
This Is How We Do It,67.0,238800.0,0.0159,0.799,0.63,0.0,0.0,0.453,-9.279,1.0,0.0748,103.647,4.0,0.772
This Is Love,41.0,227533.0,5.33e-05,0.589,0.705,1.22e-05,0.0,0.161,-5.2360000000000015,1.0,0.0292,112.402,4.0,0.394
This Is The Day,58.0,297066.0,0.0131,0.56,0.875,0.0006929999999999,10.0,0.063,-4.4830000000000005,1.0,0.0518,141.661,4.0,0.5379999999999999
This Is The New Shit,48.0,260293.0,0.000737,0.568,0.868,0.00291,2.0,0.118,-6.112,1.0,0.0975,178.05700000000004,4.0,0.62
This Is What You Came For,81.0,222160.0,0.199,0.63,0.928,0.124,9.0,0.148,-2.787,0.0,0.0331,123.963,4.0,0.465
This Love,40.0,206200.0,0.0551,0.7140000000000001,0.868,0.0,5.0,0.0987,-4.596,0.0,0.0363,95.05,4.0,0.78
This Masquerade,50.0,196920.0,0.155,0.469,0.296,1.6100000000000002e-05,0.0,0.0878,-14.146,0.0,0.0356,180.686,4.0,0.539
This Mountain,48.0,142259.0,0.215,0.675,0.93,0.0,11.0,0.0638,-3.131,0.0,0.069,129.965,4.0,0.595
This Must Be the Place (Naive Melody) [by Talking Heads],60.0,206896.0,0.794,0.7290000000000001,0.267,0.000114,4.0,0.209,-8.63,0.0,0.0311,119.985,4.0,0.75
This Old Heart Of Mine (Is Weak For You) - Single Version,55.0,175893.0,0.377,0.601,0.636,0.0,5.0,0.148,-7.447,1.0,0.0322,130.594,4.0,0.8640000000000001
This One,39.0,215000.0,0.438,0.7170000000000001,0.8109999999999999,4.77e-05,2.0,0.114,-6.686,1.0,0.318,82.054,4.0,0.8009999999999999
This One Is,41.0,214021.0,0.0894,0.6990000000000001,0.7829999999999999,0.0,5.0,0.421,-5.602,0.0,0.324,152.039,4.0,0.349
This Party,46.0,193939.0,0.133,0.608,0.7879999999999999,0.155,5.0,0.412,-7.891,1.0,0.0458,118.026,4.0,0.556
This Sixteen - Street Trap Instrumental Mix,33.0,207935.0,2.35e-05,0.564,0.624,0.8809999999999999,11.0,0.144,-7.426,0.0,0.0366,148.486,4.0,0.388
This Song,58.0,247506.0,0.0712,0.6709999999999999,0.763,0.000655,2.0,0.171,-6.077999999999999,1.0,0.0434,120.013,4.0,0.304
This Sweet Love,48.0,223613.0,0.119,0.64,0.619,0.38,0.0,0.0597,-8.894,0.0,0.0297,115.01,4.0,0.563
This Time,40.5,175680.5,0.013125000000000001,0.493,0.8845000000000001,0.11105,8.5,0.26199999999999996,-4.622,0.0,0.09775,104.53999999999999,4.0,0.32
This Town,38.0,166932.0,0.8170000000000001,0.66,0.195,3.75e-05,9.0,0.112,-11.354,0.0,0.0423,123.719,4.0,0.206
This Town (feat. Sasha Sloan),72.0,202280.0,0.506,0.736,0.449,6.63e-05,10.0,0.117,-7.956,0.0,0.0633,147.971,4.0,0.487
This Town Ain't Big Enough For Both Of Us,39.0,185826.0,0.358,0.462,0.703,0.000477,2.0,0.332,-12.691,1.0,0.0663,129.821,4.0,0.691
This Town Still Talks About You,54.0,268160.0,0.0079099999999999,0.522,0.47,1.54e-06,0.0,0.103,-9.52,1.0,0.0242,95.957,4.0,0.344
This Way,79.0,211204.0,0.6940000000000001,0.62,0.282,0.0,5.0,0.119,-10.533,0.0,0.0464,124.609,3.0,0.193
This Week,58.0,187333.0,0.452,0.942,0.735,5.89e-06,1.0,0.148,-5.613,0.0,0.27,134.076,4.0,0.62
This Will Be (An Everlasting Love),70.0,171960.0,0.228,0.685,0.623,0.00234,8.0,0.0295,-11.146,1.0,0.042,126.739,4.0,0.8959999999999999
This Will Be (An Everlasting Love) - 2003 Digital Remaster,65.0,171360.0,0.18499999999999997,0.682,0.605,0.0032600000000000003,8.0,0.0469,-10.771,1.0,0.0403,125.96,4.0,0.914
This Woman's Work,58.0,218906.0,0.8740000000000001,0.35,0.113,2.68e-05,8.0,0.0751,-18.804,1.0,0.0403,128.27100000000002,4.0,0.151
This is How We Roll,52.0,272160.0,0.0726,0.711,0.537,0.0,11.0,0.286,-5.806,0.0,0.0571,127.924,4.0,0.409
Thnks fr th Mmrs,76.0,203506.0,0.00539,0.459,0.884,0.0,10.0,0.107,-5.005,0.0,0.0644,154.868,4.0,0.615
Thotful,52.0,251160.0,0.244,0.682,0.701,0.0,9.0,0.0716,-5.988,1.0,0.0696,99.532,4.0,0.623
Thotnite,39.0,152727.0,0.00999,0.906,0.485,3.38e-06,0.0,0.106,-8.544,0.0,0.224,153.96200000000005,4.0,0.27
Thought About You,55.0,225694.0,0.24,0.563,0.745,4.96e-05,2.0,0.11,-4.753,1.0,0.0288,121.015,4.0,0.28
Thought I Knew You (feat. The Weeknd),71.0,198280.0,0.0373,0.77,0.715,0.00172,1.0,0.0959,-5.92,1.0,0.0449,150.024,4.0,0.468
Thought of You,47.0,195676.0,0.57,0.493,0.445,0.0,7.0,0.11,-7.113,1.0,0.0364,81.581,4.0,0.392
Thousand (feat. Lisa Hannigan),69.0,206440.0,0.943,0.6759999999999999,0.198,0.0132,1.0,0.104,-13.91,1.0,0.0333,118.004,4.0,0.125
Three Bulleits,53.0,193680.0,0.00543,0.376,0.8370000000000001,6.02e-05,11.0,0.0678,-5.257999999999999,0.0,0.0678,131.673,4.0,0.539
Three Little Birds,78.0,180266.0,0.0102,0.807,0.487,1.98e-06,9.0,0.0501,-10.456,1.0,0.0758,148.491,4.0,0.6509999999999999
Three Sixteens,32.0,285400.0,0.0313,0.6579999999999999,0.901,0.0,11.0,0.3,-5.28,0.0,0.199,82.042,4.0,0.448
Thrift Shop (feat. Wanz),73.0,235613.0,0.0619,0.7809999999999999,0.526,0.0,6.0,0.0457,-6.985,0.0,0.293,94.992,4.0,0.662
Throne,69.0,191520.0,0.000455,0.426,0.888,0.0,0.0,0.306,-3.72,0.0,0.0987,144.111,4.0,0.387
Thrones,39.0,183433.0,0.0083299999999999,0.836,0.352,0.937,10.0,0.123,-13.664,0.0,0.0699,139.976,4.0,0.249
Through Glass,60.0,282946.0,0.0417,0.545,0.753,0.0,3.0,0.389,-4.618,0.0,0.036,105.754,4.0,0.434
Through The Summer Fields,50.0,328193.0,0.963,0.594,0.0331,0.931,5.0,0.0866,-23.656,0.0,0.0331,99.998,4.0,0.0602
Through a Glass (Quartet Version),41.0,233438.0,0.8370000000000001,0.244,0.263,0.00521,3.0,0.114,-9.099,1.0,0.0359,79.413,4.0,0.24
Throw A Fit,73.0,158757.0,0.00597,0.888,0.586,0.0365,0.0,0.153,-6.745,1.0,0.0604,150.05100000000004,4.0,0.401
Throw Some D's,58.0,263920.0,0.0408,0.698,0.863,0.0,11.0,0.0758,-5.292000000000002,1.0,0.489,160.894,4.0,0.414
Throwing Shade,70.0,192381.0,0.0119,0.794,0.447,0.000179,7.0,0.109,-9.253,1.0,0.152,139.94899999999998,4.0,0.189
Thru These Tears,82.0,204515.0,0.154,0.711,0.517,0.0,11.0,0.149,-7.695,1.0,0.0391,119.945,4.0,0.294
Thugz Mansion (feat. Ty Dolla $ign & YG),61.0,186613.0,0.0192,0.598,0.489,0.0,5.0,0.151,-9.307,0.0,0.0522,89.98299999999998,4.0,0.145
Thunder,38.5,199333.16666666666,0.0046233333333333335,0.5566666666666666,0.8565,0.09782233333333333,3.0,0.13916666666666666,-3.9294999999999995,1.0,0.043783333333333334,153.96333333333334,4.0,0.25616666666666665
Thunder Clatter,8.0,271441.0,0.301,0.6,0.968,1.88e-06,6.0,0.19,-2.444,1.0,0.0329,123.019,4.0,0.635
Thunder Kiss '65 - JDevil Number Of The Beast Remix,45.0,229080.0,3.21e-05,0.621,0.8640000000000001,0.299,9.0,0.357,-5.968999999999999,1.0,0.155,127.997,4.0,0.304
Thunder Road,65.0,288720.0,0.623,0.369,0.758,1.7800000000000002e-05,5.0,0.531,-5.871,1.0,0.0364,140.71,4.0,0.6629999999999999
"Thunderclouds (with Sia, Diplo & Labrinth)",93.0,187026.0,0.0085,0.691,0.716,9.06e-06,7.0,0.263,-5.985,1.0,0.0351,112.035,4.0,0.507
Thunderstruck,82.0,292880.0,0.000147,0.501,0.889,0.0114,4.0,0.217,-5.175,1.0,0.0364,133.519,4.0,0.257
Thursday,73.0,216239.0,0.452,0.603,0.5539999999999999,0.0,2.0,0.0545,-4.381,1.0,0.0646,111.989,4.0,0.354
TiK ToK,70.33333333333333,199706.33333333334,0.06999999999999999,0.7516666666666666,0.7770000000000001,8.466666666666666e-07,2.0,0.28833333333333333,-4.087666666666667,0.0,0.11766666666666666,120.03666666666668,4.0,0.701
Tiburon,62.0,302333.0,0.198,0.868,0.852,5.3e-05,0.0,0.0502,-9.403,1.0,0.0474,130.155,4.0,0.907
Tic Toc,50.0,126125.0,0.274,0.7609999999999999,0.447,0.0,6.0,0.0863,-6.5470000000000015,1.0,0.0337,114.088,4.0,0.404
Tick Tick Boom,57.0,205357.0,0.000356,0.562,0.835,5.5e-06,9.0,0.276,-3.134,0.0,0.112,135.111,4.0,0.442
Tidal Wave,59.0,228826.0,0.0496,0.529,0.865,1.8e-06,5.0,0.6459999999999999,-5.301,1.0,0.0418,173.956,4.0,0.489
Tidal Wave - Acoustic,7.0,155050.0,0.935,0.6459999999999999,0.288,0.0012,4.0,0.16,-15.797,1.0,0.032,106.927,4.0,0.337
Tidal Waves,2.0,179050.0,1.11e-05,0.445,0.914,7.15e-05,0.0,0.278,-3.875,1.0,0.0504,149.917,4.0,0.424
Tide,52.0,210729.0,0.0501,0.778,0.6629999999999999,0.848,5.0,0.1369999999999999,-7.1720000000000015,0.0,0.048,115.002,4.0,0.454
Tie Me Down (with Elley Duhé),84.0,218295.0,0.135,0.5479999999999999,0.8390000000000001,0.0,6.0,0.10200000000000001,-2.371,1.0,0.0644,98.932,4.0,0.314
Tiene Espinas El Rosal,68.0,237960.0,0.0343,0.68,0.423,0.0,11.0,0.0925,-11.112,0.0,0.136,169.18400000000003,4.0,0.8220000000000001
Tiger Striped Sky,23.0,241720.0,0.947,0.482,0.183,0.0099,2.0,0.108,-15.931,1.0,0.0364,139.863,4.0,0.16
Tightrope,58.0,209186.0,8.39e-05,0.467,0.794,0.00204,1.0,0.103,-6.174,0.0,0.0349,162.435,4.0,0.589
Tigi Tigi (Original Mix),30.0,225640.0,0.0118,0.657,0.71,0.000923,1.0,0.0658,-14.331,1.0,0.12,190.035,4.0,0.96
Tiimmy Turner,76.0,239853.0,0.174,0.602,0.725,0.0,6.0,0.0786,-3.054,1.0,0.0393,122.803,4.0,0.304
Tijuana Sound Machine,58.0,182786.0,0.0086,0.733,0.889,0.828,6.0,0.0726,-5.191,0.0,0.0326,129.97,4.0,0.966
Tik Tok (feat. BlocBoy JB),62.0,175639.0,0.145,0.865,0.525,0.0,11.0,0.0974,-9.858,1.0,0.347,140.037,4.0,0.557
Til I Get Found,4.0,222160.0,0.0636,0.77,0.722,0.0,10.0,0.24,-6.497000000000001,0.0,0.069,104.953,4.0,0.379
Til I Met Thee,25.0,265557.0,0.052,0.557,0.665,0.0,8.0,0.163,-5.021,0.0,0.109,96.214,4.0,0.7829999999999999
Till I Die,1.0,213480.0,0.0242,0.8640000000000001,0.631,0.0,0.0,0.19,-7.061,0.0,0.103,110.055,4.0,0.364
Till I Found You,63.0,240280.0,0.0597,0.373,0.703,0.0,4.0,0.0715,-5.803,1.0,0.062,123.909,4.0,0.221
Till The Sky Falls Down - Vocal Mix,41.0,357360.0,0.0874,0.747,0.653,0.0288,3.0,0.132,-7.67,0.0,0.0673,132.048,4.0,0.481
Tilted,62.0,233247.0,0.283,0.872,0.361,0.00262,7.0,0.108,-9.88,1.0,0.0609,100.001,4.0,0.489
Tim,65.0,226875.0,0.00909,0.25,0.909,0.848,4.0,0.136,-5.407,1.0,0.0414,128.025,4.0,0.322
Timber,75.0,204160.0,0.0295,0.581,0.963,0.0,11.0,0.139,-4.087,1.0,0.0981,129.99200000000002,4.0,0.7879999999999999
Timber I'm Falling,41.0,152800.0,0.526,0.757,0.701,4.84e-05,4.0,0.121,-7.345,1.0,0.0347,112.947,4.0,0.884
"Timberlan'd Up (feat. Royce Da 5'9"")",47.0,209367.0,0.0504,0.657,0.8440000000000001,0.0,1.0,0.345,-6.667999999999998,1.0,0.318,79.906,4.0,0.759
Time,52.6,228344.0,0.2264,0.6651999999999999,0.6188,6.24e-05,6.4,0.08127999999999999,-8.5652,0.4,0.36900000000000005,116.7008,4.0,0.5154
